Taken_product_Yes,Yearly_avg_view_on_travel_page,total_likes_on_outstation_checkin_given,yearly_avg_Outstation_checkins,preferred_location_type,Yearly_avg_comment_on_travel_page,total_likes_on_outofstation_checkin_received,week_since_last_outstation_checkin,montly_avg_comment_on_company_page,travelling_network_rating,Adult_flag,Daily_Avg_mins_spend_on_traveling_page,preferred_device_Android,preferred_device_Laptop,preferred_device_Mobile,preferred_device_Other,preferred_device_Tab,preferred_device_iOS,member_in_family_10,member_in_family_2,member_in_family_3,member_in_family_4,member_in_family_5,following_company_page_No,following_company_page_Yes,working_flag_Yes
1,0.046875,0.7116001552953677,0.06896551724137931,0.5714285714285714,0.7127659574468086,0.08349076406381191,0.09090909090909091,0.008179959100204501,0.0,0.0,0.003703703703703704,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,0.28125,0.005006232248309123,0.0,0.5714285714285714,0.3085106382978724,0.07414987405541561,0.0,0.01226993865030675,0.0,0.0,0.014814814814814815,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.1875,0.6894296981957131,0.0,0.5714285714285714,0.010638297872340441,0.23420445004198154,0.09090909090909091,0.002044989775051128,0.3333333333333333,0.0,0.02962962962962963,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.09375,0.08224524407936412,0.0,0.2857142857142857,0.6702127659574468,0.07567170445004197,0.09090909090909091,0.008179959100204501,0.0,0.3333333333333333,0.014814814814814815,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.703125,0.125155806207728,0.0,0.2857142857142857,0.7021276595744681,0.16955289672544077,0.18181818181818182,0.0040899795501022525,1.0,0.0,0.07037037037037037,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.703125,0.8961155724473324,0.0,0.2857142857142857,0.5,0.5242443324937027,0.6363636363636364,0.006134969325153377,0.3333333333333333,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0.5375000000000001,0.5007458264369931,0.0,0.5714285714285714,0.11702127659574468,0.20959277917716207,0.5454545454545454,0.006134969325153377,0.3333333333333333,0.0,0.02962962962962963,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.4906250000000001,0.5007458264369931,0.0,0.2857142857142857,0.36170212765957444,0.6157115869017632,0.09090909090909091,0.010224948875255626,0.6666666666666667,0.3333333333333333,0.07777777777777778,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.2093750000000001,0.6815627618055131,0.0,0.2857142857142857,0.17021276595744683,0.16887069689336692,0.0,0.014314928425357875,0.3333333333333333,0.3333333333333333,0.014814814814814815,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0.3968750000000001,0.5006232248309119,0.034482758620689655,0.7857142857142857,0.14893617021276595,0.15260285474391266,0.09090909090909091,0.018404907975460124,0.0,0.3333333333333333,0.011111111111111112,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0,0.42500000000000004,0.11657369378205523,0.0,0.8571428571428571,0.6276595744680851,0.9075356842989085,0.5454545454545454,0.0040899795501022525,0.3333333333333333,0.0,0.07777777777777778,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.75,0.5007458264369931,0.0,0.2857142857142857,0.35106382978723405,0.07194584382871536,0.36363636363636365,0.014314928425357875,0.3333333333333333,0.0,0.02962962962962963,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.42500000000000004,0.4384029097447843,0.0,0.2857142857142857,0.4042553191489362,0.6673488664987406,0.2727272727272727,0.0040899795501022525,0.0,0.0,0.11111111111111112,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,0.4437500000000001,0.7430679008561678,0.06896551724137931,0.5714285714285714,0.3191489361702128,0.19773299748110834,0.4545454545454546,0.008179959100204501,0.0,0.0,0.05555555555555556,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.8656250000000001,0.023600809170600145,0.3103448275862069,0.5714285714285714,0.32978723404255317,0.28211586901763225,0.2727272727272727,0.006134969325153377,1.0,0.6666666666666666,0.06296296296296297,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0.5375000000000001,0.10370052514354605,0.0,0.2857142857142857,0.25531914893617025,0.9951721242653232,0.09090909090909091,0.022494887525562373,0.3333333333333333,0.6666666666666666,0.07777777777777778,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,0.46875,0.6672592410960583,0.0,0.2857142857142857,0.11702127659574468,0.30709487825356846,0.7272727272727273,0.002044989775051128,0.6666666666666667,0.0,0.07037037037037037,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,0.1875,0.11657369378205523,0.7241379310344828,0.5714285714285714,0.5106382978723404,0.20780856423173805,0.7272727272727273,0.014314928425357875,1.0,0.0,0.02592592592592593,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.42500000000000004,0.11728886981752795,0.0,0.8571428571428571,0.276595744680851,0.9884550797649033,0.09090909090909091,0.008179959100204501,1.0,0.3333333333333333,0.12222222222222223,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.609375,0.9626269437462964,0.6896551724137931,0.5714285714285714,0.23404255319148937,0.6460432409739715,0.2727272727272727,0.014314928425357875,0.6666666666666667,0.3333333333333333,0.08518518518518518,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.75,0.030752569525327456,0.0,0.2857142857142857,0.6808510638297873,0.2801217464315701,0.0,0.002044989775051128,0.0,0.3333333333333333,0.07037037037037037,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.421875,0.5599828357751486,0.24137931034482757,0.2857142857142857,0.12765957446808512,0.09099496221662469,0.09090909090909091,0.010224948875255626,0.6666666666666667,0.0,0.06666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0.4906250000000001,0.6028933979035125,0.48275862068965514,0.5714285714285714,0.5425531914893617,0.5179995801847187,0.09090909090909091,0.0040899795501022525,0.6666666666666667,0.0,0.07777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.3500000000000001,0.6694047692024765,0.0,0.2857142857142857,0.6063829787234043,0.06995172124265323,0.0,0.016359918200409,1.0,0.0,0.011111111111111112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.42500000000000004,0.809579272155132,0.06896551724137931,0.2857142857142857,0.6276595744680851,0.8732682619647355,0.2727272727272727,0.0040899795501022525,0.3333333333333333,0.3333333333333333,0.0962962962962963,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.328125,0.7201822677210405,0.7241379310344828,0.5714285714285714,0.4042553191489362,0.1582703610411419,0.8181818181818182,0.002044989775051128,0.3333333333333333,0.0,0.037037037037037035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0.375,0.08153006804389137,0.0,0.8571428571428571,0.46808510638297873,0.4573887489504618,0.0,0.0,1.0,0.3333333333333333,0.05925925925925926,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0.42500000000000004,0.7058787470115859,0.0,0.21428571428571427,0.37234042553191493,0.5717359361880773,0.2727272727272727,0.006134969325153377,0.6666666666666667,0.3333333333333333,0.05185185185185186,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.42500000000000004,0.4906107603342937,0.5517241379310345,0.5714285714285714,0.05319148936170215,0.061293031066330814,0.09090909090909091,0.010224948875255626,0.0,0.0,0.022222222222222223,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0.8187500000000001,0.0157338727804001,0.0,0.8571428571428571,0.07446808510638298,0.3419395465994962,0.18181818181818182,0.002044989775051128,0.0,0.3333333333333333,0.11111111111111112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.421875,0.3990682277937841,0.20689655172413793,0.7857142857142857,0.5319148936170213,0.20072418136020154,0.6363636363636364,0.006134969325153377,0.3333333333333333,0.3333333333333333,0.03333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.1875,0.17164224851345553,0.0,0.2857142857142857,0.276595744680851,0.05420864819479429,0.5454545454545454,0.006134969325153377,0.3333333333333333,0.3333333333333333,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.375,0.8803816996669322,0.034482758620689655,0.2857142857142857,0.5957446808510638,0.06354953820319059,0.09090909090909091,0.016359918200409,1.0,0.3333333333333333,0.003703703703703704,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0.234375,0.745213428962586,0.034482758620689655,0.5714285714285714,0.45744680851063835,0.0022565071368597783,0.09090909090909091,0.022494887525562373,0.3333333333333333,0.0,0.003703703703703704,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,0.46875,0.7752508224524408,0.0,0.7857142857142857,0.13829787234042556,0.095088161209068,0.2727272727272727,0.010224948875255626,0.0,0.3333333333333333,0.02962962962962963,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0.75,0.9740697603138602,0.0,0.5714285714285714,0.32978723404255317,0.9565491183879092,0.18181818181818182,0.0,1.0,0.3333333333333333,0.10740740740740741,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0.4437500000000001,0.0157338727804001,0.0,0.0,0.04255319148936171,0.16257346767422332,0.2727272727272727,0.008179959100204501,0.0,0.0,0.02962962962962963,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.515625,0.14160485502360082,0.6206896551724138,0.8571428571428571,0.45744680851063835,0.3876469353484467,0.09090909090909091,0.006134969325153377,0.3333333333333333,0.3333333333333333,0.02962962962962963,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.1875,0.585729173052167,0.0,0.5714285714285714,0.46808510638297873,0.05237195633921074,0.09090909090909091,0.0040899795501022525,0.6666666666666667,0.6666666666666666,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.65625,0.2345777396350559,0.0,0.5714285714285714,0.46808510638297873,0.977015113350126,0.8181818181818182,0.01226993865030675,1.0,0.6666666666666666,0.08518518518518518,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0.84375,0.7008725147632768,0.0,0.2857142857142857,0.10638297872340424,0.5078190596137699,0.5454545454545454,0.0,0.3333333333333333,0.3333333333333333,0.04814814814814815,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0.42500000000000004,0.8138703283679682,0.0,0.5714285714285714,0.34042553191489366,0.10143786733837111,0.18181818181818182,0.016359918200409,0.3333333333333333,0.3333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.421875,0.49633216861807555,0.10344827586206896,0.5714285714285714,0.21276595744680848,0.41189126784214947,0.0,0.0,0.3333333333333333,0.0,0.05555555555555556,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0.8656250000000001,0.5007458264369931,0.0,0.5714285714285714,0.09574468085106386,0.8263539042821159,0.6363636363636364,0.008179959100204501,0.3333333333333333,0.0,0.11481481481481481,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.5843750000000001,0.22385009910296494,0.5862068965517241,0.5714285714285714,0.5106382978723404,0.5136964735516373,0.4545454545454546,0.0040899795501022525,0.6666666666666667,0.3333333333333333,0.06666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.046875,0.5007458264369931,0.0,0.8571428571428571,0.24468085106382975,0.06895465994962216,0.09090909090909091,0.006134969325153377,0.3333333333333333,0.0,0.007407407407407408,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,0.06875000000000003,0.8810968757024051,0.034482758620689655,0.2857142857142857,0.05319148936170215,0.021358102434928625,0.09090909090909091,0.0040899795501022525,0.0,0.0,0.003703703703703704,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.65625,0.644373607960931,0.0,0.2857142857142857,0.45744680851063835,0.1892317380352645,0.7272727272727273,0.024539877300613498,0.0,1.0,0.07037037037037037,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1,0.7718750000000001,0.8732299393122049,0.0,0.2857142857142857,0.03191489361702127,0.07619647355163726,0.8181818181818182,0.002044989775051128,0.6666666666666667,1.0,0.06666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,0.234375,0.9039825088375324,0.5517241379310345,0.21428571428571427,0.43617021276595747,0.4047544080604534,0.09090909090909091,0.002044989775051128,0.0,0.0,0.037037037037037035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.1875,0.06436584319254582,0.0,0.5714285714285714,0.2978723404255319,0.1545969773299748,0.09090909090909091,0.010224948875255626,0.0,0.6666666666666666,0.022222222222222223,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.28125,0.7680990620977135,0.41379310344827586,0.7857142857142857,0.574468085106383,0.46956339210747267,0.0,0.008179959100204501,0.6666666666666667,0.3333333333333333,0.02592592592592593,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.5375000000000001,0.5007458264369931,0.0,0.21428571428571427,0.12765957446808512,0.12421284634760706,0.09090909090909091,0.0040899795501022525,0.6666666666666667,0.0,0.037037037037037035,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.46875,0.16306013608778275,0.27586206896551724,0.2857142857142857,0.36170212765957444,0.4100545759865659,0.0,0.014314928425357875,0.0,0.3333333333333333,0.07407407407407407,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.515625,0.9940946893070965,0.41379310344827586,0.21428571428571427,0.3191489361702128,0.48871746431570107,0.36363636363636365,0.018404907975460124,1.0,0.3333333333333333,0.05185185185185186,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0,0.2093750000000001,0.8403318416804593,0.0,0.2857142857142857,0.5957446808510638,0.18954659949622166,0.09090909090909091,0.016359918200409,1.0,1.0,0.011111111111111112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0.8656250000000001,0.7073090990825313,0.0,0.2857142857142857,0.36170212765957444,0.5230373635600336,0.2727272727272727,0.014314928425357875,0.3333333333333333,0.3333333333333333,0.08518518518518518,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.234375,0.5399579067819122,0.034482758620689655,0.7857142857142857,0.2978723404255319,0.1391162888329135,0.2727272727272727,0.0040899795501022525,1.0,0.0,0.037037037037037035,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.609375,0.9111342691922597,0.0,0.5714285714285714,0.6382978723404256,0.4971137699412258,0.8181818181818182,0.006134969325153377,1.0,0.3333333333333333,0.08888888888888889,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.3500000000000001,0.3947771715809477,0.0,0.2857142857142857,0.03191489361702127,0.3206339210747271,0.36363636363636365,0.008179959100204501,0.6666666666666667,0.3333333333333333,0.03333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.3968750000000001,0.7881239910909499,0.0,0.21428571428571427,0.5851063829787234,0.449884550797649,0.0,0.022494887525562373,0.0,0.0,0.03333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1,0.3500000000000001,0.5185026257177303,0.7241379310344828,0.5714285714285714,0.24468085106382975,0.1836167086481948,0.09090909090909091,0.022494887525562373,0.3333333333333333,0.0,0.05185185185185186,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.234375,0.5671345961298759,0.20689655172413793,0.2857142857142857,0.2021276595744681,0.0628673383711167,0.09090909090909091,0.010224948875255626,1.0,0.3333333333333333,0.014814814814814815,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.375,0.3690308343039294,0.0,0.2857142857142857,0.14893617021276595,0.35406171284634763,0.0,0.01226993865030675,0.6666666666666667,0.0,0.02592592592592593,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.4437500000000001,0.5007458264369931,0.034482758620689655,0.2857142857142857,0.6063829787234043,0.298331234256927,0.18181818181818182,0.006134969325153377,0.6666666666666667,1.0,0.02962962962962963,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,0.16249999999999998,0.798851631623041,0.0,0.21428571428571427,0.010638297872340441,0.14074307304785894,0.09090909090909091,0.008179959100204501,0.3333333333333333,0.3333333333333333,0.02592592592592593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.1875,0.878236171560514,0.4482758620689655,0.5714285714285714,0.06382978723404259,0.07178841309823678,0.09090909090909091,0.018404907975460124,0.6666666666666667,0.3333333333333333,0.003703703703703704,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1,0.3500000000000001,0.6543860724575492,0.5862068965517241,0.5714285714285714,0.25531914893617025,0.06842989084802686,0.36363636363636365,0.018404907975460124,0.3333333333333333,0.0,0.018518518518518517,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0,0.42500000000000004,0.2624696050184924,0.0,0.5714285714285714,0.04255319148936171,0.8740554156171284,0.0,0.01226993865030675,1.0,0.3333333333333333,0.08518518518518518,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.234375,0.5007458264369931,0.0,0.5714285714285714,0.14893617021276595,0.0832808564231738,0.09090909090909091,0.008179959100204501,0.0,0.6666666666666666,0.003703703703703704,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.75,0.5007458264369931,0.0,0.7857142857142857,0.5319148936170213,0.19516162888329136,0.2727272727272727,0.006134969325153377,1.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0.375,0.42552974110627517,0.0,0.2857142857142857,0.09574468085106386,0.10337951301427371,0.2727272727272727,0.01226993865030675,1.0,1.0,0.022222222222222223,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0.703125,0.8296042011483684,0.0,0.5714285714285714,0.04255319148936171,0.8331234256926952,0.18181818181818182,0.022494887525562373,0.6666666666666667,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0,0.42500000000000004,0.6779868816281494,0.0,0.2857142857142857,0.36170212765957444,0.24055415617128462,0.09090909090909091,0.0040899795501022525,1.0,0.3333333333333333,0.05555555555555556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0.42500000000000004,0.6379370236416764,1.0,0.2857142857142857,0.5957446808510638,0.4951721242653233,0.6363636363636364,0.016359918200409,1.0,0.0,0.06666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0.46875,0.4777375916957846,1.0,0.8571428571428571,0.44680851063829785,0.4056989924433249,0.0,0.006134969325153377,0.3333333333333333,0.6666666666666666,0.03333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0.2562500000000001,0.718751915650095,1.0,0.2857142857142857,0.6595744680851063,0.07897774979009235,0.36363636363636365,0.022494887525562373,0.0,0.3333333333333333,0.040740740740740744,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0,0.234375,0.6064692780808763,0.0,0.5714285714285714,0.6595744680851063,0.3487615449202351,0.0,0.01226993865030675,0.3333333333333333,1.0,0.037037037037037035,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.65625,0.21741351478371035,0.0,0.8571428571428571,0.22340425531914898,0.8635600335852225,0.2727272727272727,0.002044989775051128,1.0,0.3333333333333333,0.08518518518518518,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.46875,0.020024928993236477,0.0,0.8571428571428571,0.010638297872340441,0.33280856423173805,0.6363636363636364,0.010224948875255626,0.6666666666666667,0.0,0.037037037037037035,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.5843750000000001,0.7008725147632768,0.6551724137931034,0.2857142857142857,0.5531914893617021,0.514850965575147,0.7272727272727273,0.0,0.6666666666666667,0.3333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.4906250000000001,0.07223277958274588,0.0,0.2857142857142857,0.5638297872340425,0.5856423173803527,0.6363636363636364,0.0,1.0,1.0,0.07777777777777778,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.515625,0.8625022987801141,0.1724137931034483,0.5714285714285714,0.13829787234042556,0.9769626364399665,0.09090909090909091,0.006134969325153377,0.0,0.0,0.07777777777777778,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.06875000000000003,0.6307852632869491,0.0,0.21428571428571427,0.4148936170212766,0.055678001679261124,0.09090909090909091,0.0,0.6666666666666667,0.0,0.007407407407407408,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.4906250000000001,0.2410143239543105,0.0,0.2857142857142857,0.4148936170212766,0.30294920235096556,0.8181818181818182,0.008179959100204501,0.6666666666666667,0.0,0.03333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.421875,0.08224524407936412,0.3103448275862069,0.2857142857142857,0.46808510638297873,0.3552686817800168,0.18181818181818182,0.018404907975460124,0.0,0.0,0.06666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0,0.3031250000000001,0.49418664051165734,0.41379310344827586,0.2857142857142857,0.46808510638297873,0.09351385390428212,0.0,0.002044989775051128,0.0,0.3333333333333333,0.011111111111111112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.234375,0.9647724718527146,0.0,0.2857142857142857,0.3829787234042553,0.11502938706968933,0.0,0.01226993865030675,0.0,0.0,0.022222222222222223,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.3968750000000001,0.7723901183105499,0.06896551724137931,0.8571428571428571,0.24468085106382975,0.20775608732157852,0.09090909090909091,0.0,1.0,0.3333333333333333,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.7250000000000001,0.051492674554036666,0.0,0.21428571428571427,0.26595744680851063,0.6355478589420654,0.5454545454545454,0.01226993865030675,0.3333333333333333,0.3333333333333333,0.08148148148148149,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0.375,0.644373607960931,0.0,0.2857142857142857,0.6808510638297873,0.1586901763224181,0.18181818181818182,0.0,1.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.2562500000000001,0.27748830176341976,0.034482758620689655,0.2857142857142857,0.3191489361702128,0.11975230898404703,0.0,0.006134969325153377,1.0,0.6666666666666666,0.02962962962962963,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.42500000000000004,0.06150513905065491,0.7241379310344828,0.5714285714285714,0.26595744680851063,0.17123215785054574,0.36363636363636365,0.016359918200409,0.0,0.0,0.05925925925925926,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.2562500000000001,0.4405484378512025,0.0,0.5714285714285714,0.5106382978723404,0.21237405541561716,0.09090909090909091,0.008179959100204501,0.6666666666666667,0.3333333333333333,0.037037037037037035,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
